t,x,y,z,theta_x,theta_y,theta_z
0.0014516999945044518,404.255371,-12.130586,-350.366577,179.642551,0.196754,-12.310056
0.004102400038391352,404.255371,-12.130586,-350.366577,179.642551,0.196754,-12.310056
0.007028199965134263,404.156555,-12.737128,-350.364349,179.578839,0.19916,-12.612062
0.00978429988026619,404.052734,-13.26133,-350.361511,179.514495,0.200363,-12.798502
0.012674599885940552,404.052734,-13.26133,-350.361511,179.514495,0.200363,-12.798502
0.015305500011891127,403.944183,-13.702028,-350.358124,179.449694,0.200707,-12.869778
0.018222499871626496,403.830414,-14.055253,-350.354248,179.384262,0.200478,-12.821478
0.020834899973124266,403.830414,-14.055253,-350.354248,179.384262,0.200478,-12.821478
0.023822400020435452,403.717682,-14.334099,-350.349731,179.318888,0.199676,-12.667638
0.026890199864283204,403.320221,-16.758068,-350.3078,178.937298,0.173377,-12.345636
0.029459899989888072,403.320099,-16.355925,-350.30777,178.937298,0.173377,-11.809634
0.031966299982741475,403.320099,-16.355925,-350.30777,178.937298,0.173377,-11.809634
0.034606399945914745,403.320099,-15.999659,-350.3078,178.937298,0.173377,-11.334652
0.0372533998452127,403.320099,-15.440585,-350.30777,178.937298,0.173377,-10.589005
0.04139559995383024,403.320099,-14.925961,-350.30777,178.937298,0.173377,-9.902888
0.04608969995751977,403.320068,-14.24424,-350.307739,178.937298,0.173377,-8.993776
0.05007759993895888,403.320068,-13.523724,-350.307739,178.937298,0.173377,-8.03304
0.05562089988961816,403.080719,-12.458833,-350.308258,178.889169,0.191368,-6.645795
0.06192820006981492,402.916382,-11.917639,-350.298859,178.814513,0.204145,-5.4435
0.06587260006926954,402.848236,-11.508652,-350.287201,178.74381,0.21102,-4.250201
0.06893830001354218,402.848236,-11.508652,-350.287201,178.74381,0.21102,-4.250201
0.07200449984520674,402.769409,-10.928559,-350.276947,178.674024,0.221104,-2.905927
0.075290999840945,402.786041,-10.487045,-350.265961,178.619478,0.22437,-1.72403
0.07848819997161627,402.748016,-9.798771,-350.258026,178.566193,0.234397,-0.389898
0.08151319995522499,402.718842,-9.105354,-350.249451,178.514512,0.245742,0.941656
0.0856888999696821,402.74472,-8.468652,-350.239899,178.467988,0.253878,2.250063
0.08905810001306236,402.74472,-8.468652,-350.239899,178.467988,0.253878,2.250063
0.09208430000580847,402.733917,-7.735949,-350.2323,178.423183,0.266712,3.571991
0.0946502999868244,402.742004,-7.023859,-350.223938,178.379409,0.279603,4.888018
0.09759019990451634,402.741608,-6.28975,-350.215729,178.335176,0.295131,6.209717
0.10033579985611141,402.741608,-6.28975,-350.215729,178.335176,0.295131,6.209717
0.10334479995071888,402.767822,-5.584471,-350.206818,178.292606,0.309741,7.522248
0.10585519997403026,402.789764,-4.858798,-350.198151,178.250264,0.326414,8.838504
0.10838430002331734,402.789764,-4.858798,-350.198151,178.250264,0.326414,8.838504
0.11091340007260442,402.832367,-4.149234,-350.189056,178.209527,0.342629,10.147827
0.1139104999601841,402.885345,-3.43628,-350.180054,178.170336,0.359073,11.453942
0.11748649994842708,402.950134,-2.72112,-350.171112,178.132865,0.375574,12.755989
0.12049070000648499,402.950134,-2.72112,-350.171112,178.132865,0.375574,12.755989
0.12301600002683699,403.027954,-2.00368,-350.162262,178.097513,0.391789,14.052821
0.12604540004394948,403.116089,-1.279201,-350.153717,178.064225,0.407774,15.345299
0.12916580005548894,403.217499,-0.549996,-350.145416,178.033571,0.423015,16.631361
0.13303350005298853,403.217499,-0.549996,-350.145416,178.033571,0.423015,16.631361
0.13605799991637468,403.346649,0.173693,-350.137573,178.007616,0.435104,17.902238
0.13908039988018572,403.5,0.910655,-350.13092,177.988308,0.443355,19.156042
