t,Fx,Fy,Fz,Mx,My,Mz
0.0,0.26117085464775724,-2.623092889194675,-3.3175971374161235,0.005250928385298119,0.009487188838278192,0.008074791456287624
0.0014480912656091075,-0.21030760757148104,-2.686245679264255,-3.5070760116226665,0.0060339359772609335,0.022420141448122696,0.008847759390896083
0.002896182531218215,-0.31344414703070955,-3.0083544248392062,-3.7158329352982036,0.005355945250134335,0.027160147738498883,0.010010768013721229
0.00434427379637097,-0.5093105231922849,-3.204635381107517,-3.9694034919388286,0.005765925554673539,0.03276823700670643,0.010462795669859172
0.005791361533846179,-0.8189281319779141,-3.27115225732822,-4.328790412867784,0.007654942965249882,0.042235265088123516,0.01144385738921714
0.007239452799455286,-1.166603515068887,-3.47323965967197,-4.510478244746446,0.007494948266188965,0.05506114528779431,0.01368483929586959
0.008687544064608043,-1.5934189652603847,-3.879698514347263,-4.733037696803331,0.00634293483767973,0.06804511190657063,0.01507581053925109
0.010135635330217151,-1.8751239871186,-3.8932054036905246,-5.112469898188829,0.008703935353200302,0.07632421569232388,0.015788777085667373
0.011583726595826257,-2.052828440586923,-4.254750966434665,-5.520669208491563,0.009063932506482467,0.0843081386506979,0.017666818859701873
0.013031817861435365,-2.570419201771615,-4.518906354313083,-5.8768284186966415,0.00967793299082981,0.0987562672913496,0.018659802439337493
0.014479909127044471,-2.754698166767953,-4.467674970035739,-6.191535221064806,0.01197193695430027,0.10896412895326062,0.02151485188556266
0.015928000392197227,-3.2654696797531826,-4.796493768100925,-6.322824703181505,0.010741935504715309,0.12045422063474102,0.021134827571635963
0.017376091657806333,-3.3698181008499843,-4.9750955098916965,-6.673181758845567,0.011845932735245094,0.12859020994309828,0.02395284390700412
0.018824182923415443,-3.8103133534592373,-5.102465390567966,-7.049141155207872,0.013491944803039894,0.13805217908029005,0.023354789527779342
0.02027227418902455,-3.9230507706803066,-5.3223340505411105,-7.119857059443712,0.012542940138022766,0.14310316608552381,0.02455280563486171
0.021719361926043408,-3.95262540332496,-5.625050305729099,-7.230991588557481,0.011324935985844001,0.14815135167245314,0.026765773358469726
0.023167453191652514,-4.118602642933725,-5.73230194986362,-7.5625879630692,0.012812934277694091,0.15251313017014906,0.026934767427569152
0.02461554445726162,-4.198163638035654,-5.83854842126865,-7.748529659236192,0.013329939378540382,0.15702821181420729,0.02823780319345546
0.026063635722414377,-4.41062272540748,-6.09844660699863,-7.862458454097032,0.012433928830664024,0.16225620971326277,0.028319778206473113
0.027511726988023486,-4.436464199940561,-6.089086293583103,-8.04650138470006,0.013650932742397651,0.16657909618024275,0.03015883481753421
0.028959818253632592,-4.555749545018076,-6.064689397220798,-8.172105060542345,0.014661931825916633,0.16594605014924452,0.028382836195355178
0.030407909519241702,-4.374933371464609,-6.154928922062107,-8.263052211726427,0.014684942944090233,0.1638733433306639,0.029539799603348495
0.031856000784394455,-4.547518381993173,-6.242138623600193,-8.368683086360216,0.01483194289926754,0.16691230104569837,0.028979817690973998
0.033304092050003564,-4.268979201237558,-6.180097340946384,-8.265643344844102,0.014551950080435142,0.16160017119054243,0.029686818184977294
0.03475218331561267,-4.221611151615976,-6.092955350284763,-8.180212245906114,0.014593937827389106,0.15623815224770948,0.02756377151859355
0.036246436880400974,-3.8760985230606777,-6.03564143121738,-8.132094608271837,0.014673938436548576,0.14762411878709242,0.027421834232931853
0.03769452814601008,-3.713421235005258,-6.151905774479099,-8.08714793773961,0.01367295107070671,0.14344113932256147,0.027315860899811507
0.03914261941161919,-3.5248810147446377,-6.109299420719333,-8.15455745312047,0.014432940093915329,0.1364111589014952,0.026060866477614165
0.04059071067722829,-3.3114103173416836,-5.930548428898044,-8.168588863337755,0.015675933493416176,0.13019418583516523,0.025497777673130752
0.04203880194238105,-3.1871172284287197,-5.9113442891885715,-8.064797626460313,0.015140948278944358,0.12607526646260664,0.024941763194924117
0.04348689320799015,-3.026452670018075,-6.20024275720615,-8.021068798030138,0.013058933822553024,0.12283119426373883,0.02530982932699275
0.04493498447359926,-3.043570170323251,-6.126599072818943,-8.17949699016881,0.014598939029614792,0.12006327376965924,0.023689866351609946
0.046382072211074474,-2.942069182316659,-6.058800458316989,-8.240775333369493,0.015472946150343284,0.11468122766618176,0.02220377168310237
0.04783016347622723,-2.7366175746124966,-5.980487584476657,-8.035951839411974,0.014639937711994514,0.10946823523644848,0.022080790537124396
0.049278254741836336,-2.6907045935791714,-6.107583760624118,-7.97878669353795,0.01349193176452385,0.10712623463277264,0.021486791136389495
0.050726346007445446,-2.5876110886734707,-6.018425702457614,-7.908452259028673,0.013595943732302055,0.10468818859462185,0.021503797086601974
0.05217443727305455,-2.5770613049668056,-5.828568219547458,-7.869512783015489,0.014545931873957977,0.10288618372086926,0.020700866642122985
0.05362252853820731,-2.4687653874558193,-5.735577821140476,-7.733934627497911,0.014245928658287391,0.10030619667176648,0.02071386231732917
