t,Fx,Fy,Fz,Mx,My,Mz
0.0,-0.6584605606751441,-2.920491710433354,-3.9707683551903976,0.007559877974040249,0.03428646260914563,0.00937265694621777
0.0014286758102986942,-0.6147954943137168,-2.508801952132573,-3.6380704868432296,0.007968884115166405,0.03157135183033704,0.00850075088921761
0.0028573516205973883,-0.4391943248467445,-2.1933617742150924,-3.1080216396447433,0.006439883415646294,0.029840481374833576,0.009750699405705686
0.004331570803576632,-0.6333223166422843,-1.9792723805993697,-2.7408365238305343,0.005341887627787331,0.0346624375325179,0.009813762051200624
0.0057602466138753266,-0.8036724659161567,-1.813653960952153,-2.6412347782250656,0.005695876819140652,0.0393764385026431,0.01009667829159474
0.00718892242417402,-0.8467709454255103,-1.4921503217309615,-2.4152635563012375,0.0061918805959293634,0.0420444187712407,0.01087974176291203
0.008617598234472714,-1.0318228634552955,-1.3541236074060103,-2.0392755497094406,0.004594872859365681,0.04413939164993524,0.009697663379049058
0.010046274044321176,-0.9810511501984596,-1.2656555326074264,-1.9145649898644699,0.004332875055320004,0.0428974729966855,0.009685743381416555
0.01147494985461987,-1.0446250470833778,-1.0698676259606978,-1.7692822445031418,0.004590881210810879,0.044643374998543255,0.009771652300989385
0.012903625664918563,-1.436447623606205,-1.1338403375238082,-1.6643308628197921,0.0034878851520488054,0.05214441092726945,0.008807761375939603
0.014332301475217257,-1.398417118425846,-1.1522624642938277,-1.7735609043236984,0.004081872445590237,0.052194415498945705,0.009287721258735414
0.015760977285065716,-1.2830247315125465,-1.0238585622399947,-1.686943911373259,0.00437287163460944,0.045773322601292125,0.0074506846863386595
0.017188663022152932,-1.23449221574831,-1.0859396607965133,-1.6182517040368332,0.003531887349731663,0.045156362373802654,0.007744765621757265
0.018617338832451626,-1.2205241354660987,-1.247576728591313,-1.801436804592253,0.003731891666598061,0.04454029994127511,0.00761574484888291
0.02004601464230009,-1.0387386115746498,-1.0851230771630904,-1.6826414096947921,0.00401588824117873,0.03765440816101789,0.006346762892937418
0.021474690452598786,-0.7978213163571357,-1.1459534318536422,-1.393839262783171,0.0017978913756677897,0.02916441010353326,0.005038720336889979
0.022903366262897476,-0.5634518297867774,-1.5577187688439986,-1.3511690128442062,-0.0010131144290199488,0.02234747624066829,0.004526731339430567
0.02433204207319617,-0.37393012964296335,-1.2878978402703902,-1.5643238056298507,0.002131895315892437,0.014562496124256244,0.0028567405093071424
0.025760717883494866,-0.24774957024621957,-0.6527216584771773,-1.314629458248259,0.004487886247284153,0.009952375339764943,0.001990674776172396
0.027189393693343323,-0.1496926578240394,-0.9917557389825484,-1.0811060894128097,0.0008858937444755823,0.004660402331922045,0.0005966869789717161
0.02861806950364202,-0.05056393467950815,-0.9448378236383101,-0.9101606834527267,0.0001328812586734087,-0.0029226412061119176,-0.002000282271617893
0.030046745313940713,0.2275940147681237,-0.4458995015710494,-0.794504545986296,0.002550873127825001,-0.01244062101426364,-0.0034763263979385233
0.03147542112423941,0.19635331309270865,-0.2676935346215865,-0.5100075233575119,0.0018438819470474512,-0.015799590479161747,-0.005545332315230612
0.032903106860876385,0.5619749990744591,-0.490667835006108,-0.10920133477413785,-0.0022011146274736135,-0.020214690919544705,-0.0032643379968049563
0.034331782671175086,0.6982842651648522,-0.14802004409729452,0.302609540164827,-0.002733126361795327,-0.0251845876682067,-0.004128258428389076
0.03580699192781604,0.979108926419735,-0.1594128758996627,0.4945827495459305,-0.004069123729073068,-0.029496655892159947,-0.0028732649375143087
0.0372356677376645,0.7067548004431725,0.23291228698791056,0.7513414394263016,-0.003282125885539314,-0.027039704005744465,-0.004981250022390727
0.0386643435479632,0.5890645948691369,0.6533076612860063,1.142042494953035,-0.0032551105459561556,-0.022862573246982106,-0.004347233320439104
0.040093019358261886,0.1295259562773705,0.9309223740011552,1.1141158115271317,-0.0013061173585584371,-0.0179115897971654,-0.007475299048090223
0.04152070509489887,0.1589165893836022,1.0651227085501054,1.366272665202974,-0.002134119472407362,-0.017723565082576283,-0.0070262912054004706
0.04294938090519757,0.26119029200506216,1.048789009323726,1.6385825645331131,-0.004159118826442024,-0.009074640553023825,-0.0014252655532600916
0.04437805671549626,0.12924730456304556,1.1854455320745805,1.848256684482454,-0.004713111403339168,-0.004674571658995161,-0.000821328940654043
