t,Fx,Fy,Fz,Mx,My,Mz
0.0,1.6569211788497236,-2.0343793713664176,-2.073986888279373,0.0013665647309751361,-0.06055113338551731,-0.010147753536379448
0.0014399658925150283,1.5145585842452314,-1.4599438988780142,-1.905171275486404,0.0038125717144937366,-0.05596714877209873,-0.009650822627967707
0.0028799317850300567,1.030013830216911,-1.599324115476525,-1.7222074273723904,0.0016945765417547077,-0.04449315779528828,-0.009725757773643843
0.004319897677545086,0.7416845865569379,-1.0945247494792105,-1.0120114091533963,0.00020857686814974245,-0.04211111777148457,-0.012046800359761826
0.005759863569606323,0.8934800930342939,-0.13319481249800935,-0.5936018232006375,0.0034585601713986247,-0.044621196022846414,-0.011587819914943091
0.00719982946212135,0.6347720928511884,0.12692247990616545,-0.42509138618891873,0.003930575872632965,-0.03700519763550968,-0.010928849123096577
0.00863879745739101,0.4897095270476606,-0.2705148541545035,0.01998460258061252,-0.0015084299195079953,-0.03195827864728184,-0.010054831757819764
0.011518729241967276,0.4817557640395429,0.7212760365391611,0.33288276160771213,0.002536567586335644,-0.025053255638696863,-0.006820866970023624
0.012958695134482305,-0.12179645821234919,0.8849431193257211,0.934797167430466,-0.00041543160858441893,-0.013761178037740898,-0.008443761981701962
0.014445562202975127,-0.23246678635260798,0.8013080275441049,1.413687228808945,-0.004110428312000528,-0.009896221018054199,-0.00779385063020002
0.015885528095036364,-0.5302084378876422,0.806419841089332,1.7272511717181858,-0.006192437646117702,-0.0008921049597045896,-0.006858759924447648
0.01732449609030602,-0.5935121469177935,1.5618687785054086,1.7211203571658786,-0.0014994342747597844,0.004862811969003964,-0.004859763562357537
0.01876446198282105,-1.2377823285736773,1.617666236200416,1.7970802780490573,-0.0016784242290525586,0.01755580175050287,-0.006297812696224562
0.02020442787488229,-1.012196748701546,1.5947977221394418,2.013071357856339,-0.00327143845441629,0.016272843436680125,-0.004188791282153241
0.021644393767397317,-0.9132071427979205,1.9202827132130502,2.1815762516360935,-0.0023414337012438923,0.014184836850843716,-0.004075784600949399
0.023084359659912346,-1.3540866069473956,1.855255357065284,2.4646583196025547,-0.004634433698978916,0.02349371238925247,-0.004712853014147393
0.024524325552427374,-1.3389546565689776,1.8823655760670541,2.563255190501755,-0.005190432344701782,0.02920774518825798,-0.0016598034572364011
0.025964291444942403,-1.624605744329903,2.221060863771522,2.327121317039078,-0.0015594235557584912,0.03648883252718239,-0.0015398025434971967
0.027404257337003638,-1.7149986915268634,2.0145102656269906,2.5580503341060337,-0.004386434604552284,0.03957384041824131,-0.001035760521566979
0.028844223229518667,-1.683907239881966,1.9313150561238168,2.8110983442764934,-0.006553424795296684,0.03793082907178192,-0.001449760414338223
0.030284189122033695,-1.4678715161957476,2.614439836778724,2.750552460203713,-0.0018744303781061322,0.03297381065168171,-0.0014337882321835676
0.03172415501454873,-1.9077572517075274,2.443869463243568,2.7892244305711444,-0.003221425500836864,0.04236287585773258,-0.002020831584608666
0.033163123009364595,-2.0805729322113726,2.167511812486732,2.809464394698685,-0.005104434018161789,0.04715581200399189,-0.001663810006952397
0.034603088901879624,-1.7596409015335772,2.3290990507984994,2.7806043323379215,-0.003914431941833988,0.04252186752238064,-0.00012983790752898842
0.03604305479439465,-1.855284660307381,2.6772576487446664,2.861575413147753,-0.0022794271755485684,0.04450880325712948,-0.0003407508057118574
0.037483020686455884,-1.8280641727127764,2.8541449225331186,3.003672271619385,-0.0020944395038752705,0.04291979185619144,-0.000824842966771237
0.03892298657897091,-1.9240251474060748,2.508764616289222,3.1877443488937076,-0.005444434744444385,0.04336583203949718,-0.0016938097697259107
0.04036295247148594,-1.7513464383759234,2.4126311457539438,3.420469343314713,-0.007635422323968902,0.04532685465492992,0.0014151470813392481
0.04180291836400097,-2.1414591960587237,2.6832433855915903,3.1158884313207325,-0.0039274341362981946,0.05029878354944973,-0.0008827740248800436
0.043242884256062215,-1.5643189839997027,2.7758604205036996,3.053728311906403,-0.0028974221024184376,0.037502895661971854,-0.00033185108718883187
0.044682850148577244,-1.5262158803620074,2.302662960329139,3.2521533366542514,-0.007145430234399334,0.03622882216551094,-0.00041775814411651284
0.04612281604109227,-1.4950172595658038,2.1962469733143686,3.2372544404369052,-0.0076894390332966,0.03401290214934139,-0.0011357724588872114
0.0475627819336073,-1.61279222294471,2.1089357054615854,2.8643324371677097,-0.005772433516707912,0.03504187575855045,-0.0020618405115367094
0.04900174992842316,-1.4480069570221636,2.0474547064686655,2.6735724207263645,-0.004899426636424556,0.03209489732363014,-0.0015498151924968877
0.05044171582093819,-1.3895058326401446,2.05850087765702,2.4948703047137912,-0.0036154410738020093,0.027982860424897955,-0.0029198447164655843
0.05188168171345322,-1.1194853477158282,1.6778279459858774,2.4658722277980503,-0.0057494233298568875,0.019650845409713076,-0.0037707755264402548
0.05332164760551446,-0.7004898481049273,1.352149478235328,2.0385883447032627,-0.004951427963700786,0.011042843194089222,-0.0029968194585801283
0.054761613498029486,-0.8082702450432513,0.9589003241444467,1.535311460147446,-0.004055435576614633,0.009474853140644121,-0.005065789810991398
