t,Fx,Fy,Fz,Mx,My,Mz
0.6346111105131805,-1.9310188465021165,0.17359106214221853,-0.6710234288481667,0.005103039647434218,0.06152892234556795,0.007396867227159272
0.6360415445316364,-1.8241861038110765,-0.002322748587761936,-0.45834428112782977,0.002597017305884822,0.060626966234375246,0.008282880027197133
0.6374719785500924,-0.9872279338739427,-0.12355573503795725,-0.31794458668508074,0.0008740360839109259,0.050343995269466646,0.013290893014870415
0.6389024125680974,-1.5869333319566759,-0.026692465232049045,-0.06845837872304461,-0.00010595740845395756,0.055924014475275285,0.00883190120419098
0.6403328465865534,-1.3423090152643236,0.1444093433159246,-0.10268455784596942,0.0012190361497740583,0.04942503693335176,0.00850487845798565
0.6417632806050093,-1.1984836034677537,0.3240403381126775,-0.1314151887206032,0.002570030371640189,0.04388998570673586,0.007438863356016408
0.6431937146234652,-0.8991570644281419,0.4478693452614202,0.09458464343271711,0.0019150228230099516,0.03459100174539209,0.0063978002484662636
0.6446241486414703,-0.8506350092790635,0.4399852004784002,0.39419764239511945,-3.966410662667279e-06,0.026189917054106004,0.002796884354553948
0.6460545826599263,-0.11107219981174787,0.6202346530693426,0.5306984778138206,0.0002510269162993269,0.012016975142140394,0.004625888269744645
0.6475306160997287,0.21198080254573504,0.36237709195789236,0.5369545813294456,-0.0013209608392973108,0.0007170069106710013,0.002911871027551423
0.6489610501177339,0.8000241346456496,0.7201794830101385,0.8868004675599144,-0.001268976275827424,-0.01797702786691069,0.0006268198679907425
0.6503914841361899,0.38686416817683855,1.170403048111762,0.7663404341431663,0.0024370160875658827,-0.0193290977663505,-0.005136083151795139
0.6518219181546456,1.028229934702107,1.1211525645988836,1.0066038962098167,0.0005560201583247023,-0.030188011649917357,-0.0027891316373126404
0.6532523521731016,0.8923625774480788,1.296115323616828,1.2718823548050926,-1.5975815262333874e-05,-0.034070047262977354,-0.006388139251269569
0.6546827861915575,1.746446830759236,1.0366818156975164,1.3136230107041404,-0.0017709800983030958,-0.058669051799844496,-0.008339180417008867
0.6561132202095626,2.439765913019368,0.8390392509239568,1.5039133425446556,-0.00420397790243818,-0.07389414188630461,-0.007533117934711446
0.6575426629363677,2.380207044611165,1.3752488342064275,1.6958035822602318,-0.0020909722903926535,-0.07506503788001417,-0.00891208489576744
0.6589730969548236,2.274317962656209,1.3557489362495794,1.7459140415879295,-0.002544962708856599,-0.0730970638728845,-0.009200123875983228
0.6604035309728287,3.292560321817586,0.5717689243095769,1.9388476010056541,-0.008672962338681953,-0.09217505035169005,-0.006298114817239513
0.6618339649912847,3.502558929453084,0.7958739248054876,2.1085862513276146,-0.00828897990381314,-0.10337505367762923,-0.009395112089462747
