t,Fx,Fy,Fz,Mx,My,Mz
0.0,1.1726233515790176,0.4168622974855283,0.5989094040793801,-0.0010961228760355433,-0.03747521005395782,-0.00461541095319872
0.0014353656445428677,1.2106740031293106,0.5664148811799863,0.6310007832450295,-0.00035411815740403734,-0.03961121327999961,-0.005247438582961608
0.0028707312895380767,1.2459237132123184,0.5102783922654965,0.7202039025229836,-0.001294116001802059,-0.03990724719885719,-0.004953398160074998
0.0043060969345332855,1.240044311051674,0.5535277609330991,0.7686825058860207,-0.0013481140846782645,-0.03939919210795295,-0.004772404930924226
0.005741462579528495,1.2278723273328018,0.5327287201387265,0.7339558861655617,-0.0012461351940804442,-0.03947912566188705,-0.0049594382526326666
0.007176828224071364,1.2104689631512833,0.4941784624559262,0.7675388119620705,-0.0017011221276992282,-0.03967221490863693,-0.005258484534357835
0.008612193869066571,1.193967536454506,0.5645934824449399,0.7784869931144143,-0.0013421210239106139,-0.038751095904148936,-0.005006443965618659
0.010046564804790761,1.152001098161049,0.55336563629931,0.7338588498038674,-0.0011391276272409876,-0.03651221133593452,-0.004393489822183896
0.011481930449333629,1.1319760832837296,0.5734235529405454,0.7854709885520363,-0.0013611134851747473,-0.03556413613084686,-0.004159489437376309
0.01291729609432884,1.1146342310956192,0.5165635828477719,0.7853696606559182,-0.0017371196078532656,-0.033596169574297785,-0.0033734089465785513
0.014352661739324049,0.9471433911374282,0.5166393999559262,0.7934880516929055,-0.0017831260117166957,-0.031388197464980006,-0.004293435044025231
0.015788027384319257,0.9833019528439711,0.4922100786668637,0.7634156010550881,-0.0017591272259527167,-0.030350141598023295,-0.0033333951378214845
0.017223393029314464,0.865967467789955,0.542840528915582,0.7391147873801613,-0.0013071279751532992,-0.026614208145178675,-0.002890466968898822
0.01870451530575233,0.7497224364331435,0.47555177254503755,0.6964898369712258,-0.001465117536711069,-0.023314115030802607,-0.002635406121050168
0.02013988095074754,0.6704391989758681,0.41023259205645113,0.6951957009238625,-0.001872132510172697,-0.021409169210232615,-0.002629406075363208
0.02157524659574275,0.6574798378995131,0.48268537564104586,0.6106159947318459,-0.0008891187386983355,-0.019284103436507105,-0.001739457506125022
0.023010612240285614,0.5324357304623794,0.5840106491548398,0.5970857403678322,-0.00019612580187854372,-0.015071172637976527,-0.0011574959153283128
0.024445977885280825,0.3693012747815322,0.40128343148058443,0.6319356224936867,-0.0015891357103758772,-0.010570163278020739,-0.0008434283317971716
0.025881343530276033,0.32378490305454244,0.42783491654222994,0.6145828030509377,-0.0013131145166629275,-0.009542122854031443,-0.0008843944178867826
0.027316709175271247,0.23781485891849508,0.6465144638521054,0.6259887478751565,-3.11299005919417e-05,-0.007550176603831171,-0.0009604862662005911
0.028752074819814108,0.27829070425540914,0.5343806032640317,0.6398446820182229,-0.0008451258542412242,-0.006420087440050959,0.00011554008778448012
0.030187440464809322,0.08880324698001851,0.48182337326830416,0.6064718029899026,-0.0009611178899579962,-0.0027601564285529845,-0.0003373993331540117
0.03162280610980453,0.13698966837436666,0.47438435597246675,0.6208398602408791,-0.0011071315745287856,-0.0031481528637183898,5.3554516847085024e-05
0.03305817175479974,0.08802224731952657,0.5763131861192563,0.6835589669150735,-0.000907115616130205,-0.0005022253823651068,0.0007765360405694952
0.034492542690071584,0.0012822303822707104,0.560177970359979,0.6143687031669045,-0.0005741286801570376,0.0025269124674426324,0.0012425908116650095
0.035927908335066795,-0.03742633723705302,0.6052039150697568,0.6451657078666115,-0.0004951236548298319,0.003129868397377611,0.0010715301377725115
0.037363273980062006,0.033356145387000935,0.52518861336535,0.737566973964634,-0.0015891194122308215,0.0010177545266972787,0.0008895441187571993
0.03879863962460488,0.04160101748020162,0.4537756924135068,0.6616857312125588,-0.0015401290508383235,0.0011867374199258096,0.001079556741381835
0.04023400526960009,0.01849503851444234,0.603284168670831,0.7657437584800149,-0.001295125089811655,0.0018919218349086053,0.0011376102684092036
0.04166937091459529,0.08857353067905416,0.6119697575075009,0.753149773876133,-0.0011661294626468142,0.0013588719087468393,0.0017165110675644388
0.043104736559590504,0.0352233800938796,0.5121183876497128,0.6109128258628274,-0.0008511254342668971,0.001957889275513769,0.0013755841409813872
0.04454010220413337,0.025603071217842,0.45288424534624605,0.6549048684043313,-0.0015111202152842005,0.0022178269940243966,0.0014025235777747145
0.04597546784912858,0.10708393192798604,0.539563465545831,0.7318275235099221,-0.0014661215024465045,0.00015292186465132307,0.001345583912546586
0.04741083349412378,0.11626596785099019,0.46731274170702486,0.7958259842795754,-0.002314130753504606,-0.0017951972765101187,0.0004965637108337393
0.048846199139118994,0.11219938135654439,0.4359663013917783,0.6615317128104592,-0.001620118949788185,-0.0022872205806149237,0.00019457538109536078
0.050280570074390844,0.2952858958295058,0.48703973336046724,0.6333568356437111,-0.0011191190930479487,-0.005062193049229502,0.0010095403758835306
